Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Date,Delivery_Efficiency,Quarter,Production_Gap,Previous_Month_Deliveries,Estimated_Revenue
2016.0,8.0,Europe,Cybertruck,0.7241809982250015,0.7028867492208404,-0.0486395255408092,120.0,669.0,1281.67,Estimated (Region),14348.0,2016-08-01,1.030295419607449,3,-0.021294249004161103,0.1653790460075223,-0.03522382015933366
2021.0,8.0,North America,Model 3,-1.0205821686350312,-1.1091727710210963,0.3702770694217245,60.0,341.0,302.09,Interpolated (Month),6584.0,2021-08-01,0.9201291226212582,3,-0.0885906023860652,0.7241809982250015,-0.3778981745062476
2018.0,11.0,North America,Cybertruck,-0.369535965096522,-0.4603150803942388,-0.3703924135042016,120.0,716.0,909.46,Interpolated (Month),4694.0,2018-11-01,0.8027891781864529,4,-0.09077911529771682,-1.0205821686350312,0.13687331798870517
2023.0,6.0,Middle East,Model 3,0.2108658806809778,0.2596728129315832,0.137092721566739,82.0,478.0,770.92,Official (Quarter),4394.0,2023-06-01,0.8120445043915141,2,0.04880693225060537,-0.369535965096522,0.028908177468122496
2023.0,10.0,Asia,Model Y,1.3099192882938009,1.1930513143542985,0.5465890772370671,75.0,436.0,986.04,Official (Quarter),5513.0,2023-10-01,1.0979572064783765,4,-0.11686797393950243,0.2108658806809778,0.7159875750435443
2020.0,2.0,North America,Cybertruck,-0.0013213089968734,-0.1532579677531644,-0.822494812142249,120.0,686.0,1020.46,Estimated (Region),4882.0,2020-02-01,0.008621470167224754,1,-0.15193665875629098,1.3099192882938009,0.0010867697951652505
2023.0,2.0,Europe,Model 3,-0.8762440563751275,-0.8269994916674485,0.7877642015971335,100.0,598.0,580.72,Interpolated (Month),6124.0,2023-02-01,1.0595460640591072,1,0.04924456470767902,-0.0013213089968734,-0.6902736994745859
2018.0,1.0,Middle East,Cybertruck,-0.3222703156593001,-0.4377787785490223,-0.500237437138199,100.0,570.0,739.92,Official (Quarter),11109.0,2018-01-01,0.7361487843870266,1,-0.11550846288972222,-0.8762440563751275,0.1612116767711267
2015.0,3.0,North America,Model S,1.197345725386869,1.268641826793462,1.2196309540417771,60.0,349.0,766.09,Official (Quarter),9819.0,2015-03-01,0.9438012369600042,1,0.07129610140659315,-0.3222703156593001,1.4603199093714305
2018.0,8.0,Europe,Model Y,1.2796794373097715,1.017221209332766,0.5243275303759576,100.0,583.0,1308.08,Official (Quarter),12583.0,2018-08-01,1.2580148993837454,3,-0.2624582279770056,1.197345725386869,0.6709711590375276
2017.0,3.0,Middle East,Cybertruck,-0.4399262064627074,-0.4401263099912323,0.569749257171585,82.0,455.0,559.04,Official (Quarter),6466.0,2017-03-01,0.9995453497689586,1,-0.00020010352852489754,1.2796794373097715,-0.2506476293424409
2024.0,3.0,Asia,Model 3,0.3590157388632381,0.2876084370938827,-1.604575971180031,82.0,488.0,829.72,Official (Quarter),4675.0,2024-03-01,1.24827957931584,1,-0.07140730176935545,-0.4399262064627074,-0.5760680278553967
2020.0,9.0,Asia,Model 3,0.0665277684210742,0.1805610033291045,0.1498987398943747,60.0,333.0,508.69,Official (Quarter),12193.0,2020-09-01,0.3684503696505027,3,0.11403323490803029,0.3590157388632381,0.009972428654303797
2019.0,10.0,Europe,Model S,0.0393373141749303,0.1735184090024743,0.3981620314335762,60.0,334.0,504.86,Interpolated (Month),14548.0,2019-10-01,0.22670398144538867,4,0.134181094827544,0.0665277684210742,0.01566262492303106
2019.0,4.0,Asia,Model 3,-0.2719552694841928,-0.3150028841214368,1.3808312140894716,75.0,448.0,594.85,Official (Quarter),8321.0,2019-04-01,0.863342157144667,2,-0.04304761463724399,0.0393373141749303,-0.37552432493988736
2016.0,7.0,Asia,Model X,-0.3586089601190997,-0.3321398636495701,0.3099747145371746,82.0,458.0,584.71,Interpolated (Month),7346.0,2016-07-01,1.0796926215922587,3,0.026469096469529607,-0.2719552694841928,-0.11115971004339097
2017.0,10.0,Europe,Model X,-0.1880968591923474,-0.3358959139571062,-0.2621285005158842,120.0,665.0,915.9,Interpolated (Month),10282.0,2017-10-01,0.5599855531924312,4,-0.14779905476475882,-0.3586089601190997,0.049305547651837436
2016.0,6.0,Middle East,Model X,0.4070437374849314,0.20755761491452,-0.8767547542649484,82.0,480.0,829.73,Estimated (Region),14901.0,2016-06-01,1.9611120394333268,2,-0.1994861225704114,-0.1880968591923474,-0.3568775320336872
2019.0,1.0,Europe,Model X,-0.767736355785376,-0.6549254369534518,1.475081322041977,120.0,690.0,714.25,Interpolated (Month),6934.0,2019-01-01,1.172250018806251,1,0.11281091883192418,0.4070437374849314,-1.132473558671582
2020.0,8.0,Asia,Model Y,-0.2615364972964181,-0.3319051105053491,-1.5019280178689491,75.0,413.0,550.92,Official (Quarter),5936.0,2020-08-01,0.7879857495963536,3,-0.07036861320893101,-0.767736355785376,0.392808992984797
2019.0,4.0,Middle East,Model S,-0.0834009045249524,-0.0992647445823333,0.2709224472745822,60.0,359.0,516.64,Estimated (Region),5899.0,2019-04-01,0.8401865624685819,2,-0.015863840057380896,-0.2615364972964181,-0.02259517715881388
2016.0,12.0,Asia,Model S,2.707559459824558,2.4938184864828865,1.619064408603574,120.0,714.0,2203.8,Official (Quarter),11665.0,2016-12-01,1.0857083121727584,4,-0.2137409733416713,-0.0834009045249524,4.383713155579859
2020.0,10.0,Middle East,Model 3,0.7287550933318294,0.5859796833987799,0.2602993915898721,100.0,560.0,1074.36,Interpolated (Month),13339.0,2020-10-01,1.2436524916784286,4,-0.1427754099330495,2.707559459824558,0.18969450741229565
2024.0,8.0,Europe,Model Y,-0.4777895492914498,-0.5746398616298681,0.6078730694667396,82.0,475.0,572.99,Official (Quarter),6533.0,2024-08-01,0.8314591123843742,3,-0.09685031233841834,0.7287550933318294,-0.29043539988692363
2021.0,6.0,Europe,Cybertruck,0.3564745749150004,0.5362120168239269,-1.65775636073888,120.0,678.0,1151.75,Estimated (Region),14052.0,2021-06-01,0.6648015406787388,2,0.17973744190892654,-0.4777895492914498,-0.5909479940070304
2020.0,3.0,Middle East,Model 3,1.0659675492629774,1.1848349543065633,-0.7875594573503654,120.0,667.0,1412.41,Official (Quarter),6023.0,2020-03-01,0.899675980513966,1,0.11886740504358584,0.3564745749150004,-0.8395128246506494
2023.0,9.0,Asia,Cybertruck,-1.1199416790111267,-1.107294745867328,0.6160671318827848,82.0,490.0,405.35,Official (Quarter),6044.0,2023-09-01,1.0114214694786552,3,0.012646933143798833,1.0659675492629774,-0.6899592580643753
2021.0,6.0,Middle East,Model S,-0.266110592403246,-0.2187540949908247,-0.7324600289107486,60.0,337.0,448.63,Official (Quarter),11766.0,2021-06-01,1.2164827927651256,2,0.04735649741242132,-1.1199416790111267,0.19491537220513802
2024.0,7.0,North America,Model 3,0.771954880451871,0.6514758106364403,0.9567961880484208,60.0,345.0,670.68,Estimated (Region),14135.0,2024-07-01,1.1849325298781732,3,-0.12047906981543066,-0.266110592403246,0.7386034869617246
2020.0,3.0,Asia,Model S,-0.7590963983613677,-0.8286427636769954,0.2722833197054409,82.0,457.0,475.39,Interpolated (Month),7274.0,2020-03-01,0.9160719572243354,1,-0.06954636531562775,0.771954880451871,-0.20668928732227698
2022.0,1.0,Middle East,Cybertruck,-0.5209893364114914,-0.6293373442333623,1.373799211477425,100.0,569.0,671.88,Interpolated (Month),6760.0,2022-01-01,0.8278379492101222,1,-0.10834800782187093,-0.7590963983613677,-0.7157347395502537
2020.0,3.0,Asia,Model X,-0.1072878456383872,-0.2452812002877983,1.3310863067227685,75.0,415.0,591.38,Official (Quarter),11481.0,2020-03-01,0.43740753678839656,1,-0.1379933546494111,-0.5209893364114914,-0.1428093822070433
2025.0,3.0,Asia,Model Y,0.07567595863473,0.0371268322100705,0.3980089457108937,100.0,552.0,846.22,Official (Quarter),9077.0,2025-03-01,2.038309064628552,1,-0.038549126424659505,-0.1072878456383872,0.03011970851187009
2015.0,4.0,Middle East,Cybertruck,-0.8925075056438491,-0.9176142053367564,-1.327703045604072,82.0,456.0,438.44,Estimated (Region),12138.0,2015-04-01,0.9726391553804538,2,-0.025106699692907353,0.07567595863473,1.1849849334678317
2019.0,11.0,Asia,Model X,-2.394589515447177,-2.3735532057954285,1.5569881480558634,120.0,694.0,51.95,Official (Quarter),9482.0,2019-11-01,1.0088627925425833,4,0.021036309651748297,-0.8925075056438491,-3.728347495010087
2018.0,5.0,Asia,Cybertruck,-1.1527226939433937,-1.2152811922089906,1.3380989251036963,60.0,342.0,276.3,Estimated (Region),7647.0,2018-05-01,0.948523437483727,2,-0.0625584982655969,-2.394589515447177,-1.5424569977082923
2022.0,9.0,Asia,Model X,0.5612923891429623,0.6751858782027618,-0.1264622431674189,60.0,351.0,638.7,Estimated (Region),11831.0,2022-09-01,0.8313153566496889,3,0.11389348905979946,-1.1527226939433937,-0.0709822946038188
2024.0,8.0,Asia,Model Y,-0.2973669089665702,-0.4354312471068123,0.3717651819337736,75.0,430.0,564.5,Interpolated (Month),4269.0,2024-08-01,0.6829250563490805,3,-0.1380643381402421,0.5612923891429623,-0.11055066301304087
2023.0,10.0,Europe,Model S,0.3450393371479305,0.348644254591344,0.1171503239979538,120.0,676.0,1143.79,Interpolated (Month),13939.0,2023-10-01,0.9896601839957496,4,0.0036049174434135134,-0.2973669089665702,0.04042147013891927
2015.0,7.0,Asia,Model Y,-0.3713147798602885,-0.4394220505585693,0.6360935277864179,100.0,588.0,746.26,Official (Quarter),10147.0,2015-07-01,0.845007161994473,3,-0.06810727069828082,0.3450393371479305,-0.23619092824056806
2019.0,10.0,North America,Model S,0.1023581800912263,-0.0595914632089834,-1.2134374764424112,100.0,576.0,892.08,Estimated (Region),9909.0,2019-10-01,-1.7176651583845626,4,-0.1619496433002097,-0.3713147798602885,-0.12420525174313549
2018.0,11.0,Asia,Model Y,0.5213961151556298,0.3200043709963814,0.6658204887861296,100.0,565.0,1014.8,Estimated (Region),3668.0,2018-11-01,1.6293406041054537,4,-0.20139174415924838,0.1023581800912263,0.3471562162441106
2018.0,11.0,Europe,Model Y,-0.1863180444285809,-0.2429336688455882,0.4765454006679317,120.0,681.0,938.66,Official (Quarter),4782.0,2018-11-01,0.7669502762377787,4,-0.05661562441700729,0.5213961151556298,-0.08878900713388359
2018.0,6.0,North America,Model Y,1.533287599343898,1.7097429847847303,0.9908587554083872,75.0,422.0,1010.01,Estimated (Region),14290.0,2018-06-01,0.8967942041516553,2,0.1764553854408324,-0.1863180444285809,1.5192714423690086
2021.0,5.0,Asia,Model 3,0.1051534604342878,0.2812701021999156,-0.8016135219431163,60.0,331.0,513.18,Official (Quarter),11460.0,2021-05-01,0.37385224953468005,2,0.1761166417656278,1.533287599343898,-0.08429243576323558
2020.0,1.0,Asia,Cybertruck,1.3289780179055837,1.409728466470286,-0.5577484627416309,60.0,358.0,813.66,Interpolated (Month),13946.0,2020-01-01,0.9427191473497819,1,0.08075044856470237,0.1051534604342878,-0.741235446504259
2017.0,2.0,North America,Cybertruck,-1.448005944728619,-1.478908973169179,-0.4521913836680162,60.0,341.0,216.06,Interpolated (Month),3628.0,2017-02-01,0.9791041713849791,1,-0.03090302844055981,1.3289780179055837,0.6547758117063472
2025.0,11.0,Europe,Model Y,-0.3677571503327556,-0.3161766498425418,0.5397260653578512,75.0,416.0,528.84,Interpolated (Month),6826.0,2025-11-01,1.1631382346416197,4,0.05158050049021379,-1.448005944728619,-0.19848811975631395
2023.0,4.0,Middle East,Model 3,-1.4812951924505335,-1.5052013253219314,-1.7036721369122547,100.0,561.0,344.43,Estimated (Region),4652.0,2023-04-01,0.9841176509286658,2,-0.023906132871397867,-0.3677571503327556,2.52364134592005
2023.0,2.0,Middle East,Model Y,-1.7661596710479843,-1.7070890293519956,1.1490251347701943,75.0,416.0,185.45,Interpolated (Month),4297.0,2023-02-01,1.0346031405980107,1,0.059070641695988746,-1.4812951924505335,-2.0293618540515923
2020.0,10.0,North America,Cybertruck,-0.4356062277507033,-0.4347269876741492,-0.499898461609402,75.0,424.0,522.03,Estimated (Region),14566.0,2020-10-01,1.0020225109125573,4,0.0008792400765540997,-1.7661596710479843,0.21775888312005137
2018.0,9.0,Asia,Cybertruck,1.1023061937227772,0.981773484555394,-0.869403160355224,60.0,358.0,765.76,Official (Quarter),6579.0,2018-09-01,1.1227703854947433,3,-0.12053270916738312,-0.4356062277507033,-0.9583484885017203
2018.0,6.0,Europe,Model Y,-0.5977324876482711,-0.5058571903731137,1.140017431678724,75.0,434.0,492.81,Interpolated (Month),7237.0,2018-06-01,1.1816229936504241,2,0.09187529727515742,1.1023061937227772,-0.6814254553997167
2025.0,9.0,Asia,Model 3,0.9056201041291762,0.7683828764585007,0.6257831049574452,75.0,434.0,877.94,Estimated (Region),9635.0,2025-09-01,1.1786052655197183,3,-0.13723722767067548,-0.5977324876482711,0.5667217606738406
2022.0,1.0,North America,Model Y,0.5658664842497902,0.3627294432446043,0.6650346818784646,120.0,688.0,1253.78,Official (Quarter),4492.0,2022-01-01,1.5600235789742651,1,-0.20313704100518593,0.9056201041291762,0.37632083733874444
2024.0,6.0,Europe,Model 3,0.6670048093896522,0.8073518983991875,-0.931512224986366,60.0,332.0,624.84,Official (Quarter),14753.0,2024-06-01,0.8261636725103209,2,0.1403470890095353,0.5658664842497902,-0.6213231340711619
2024.0,5.0,Asia,Model 3,0.0411161289386968,-0.1011427697361013,-1.1342916607840468,82.0,451.0,682.18,Interpolated (Month),10123.0,2024-05-01,-0.4065157504186981,2,-0.1422588986747981,0.6670048093896522,-0.0466376821788854
2024.0,3.0,Asia,Model Y,0.4177166260675299,0.5233005938917716,-0.0456131003284291,82.0,465.0,806.73,Official (Quarter),8020.0,2024-03-01,0.7982345729076729,1,0.10558396782424173,0.0411161289386968,-0.019053350373671143
2017.0,9.0,Asia,Model X,-1.0137210259747893,-1.104242954992455,-0.4810003273632007,82.0,483.0,429.85,Estimated (Region),9794.0,2017-09-01,0.9180235394680111,3,-0.09052192901766576,0.4177166260675299,0.48760014534883334
2015.0,9.0,Asia,Model X,-0.5115870298030117,-0.5727618364761001,-0.4139711472488343,82.0,475.0,563.52,Official (Quarter),6216.0,2015-09-01,0.8931932912125142,3,-0.06117480667308839,-1.0137210259747893,0.21178226964517638
2015.0,2.0,Middle East,Model Y,0.3175947665069629,0.1230464829949583,-1.175518441152923,100.0,577.0,966.94,Official (Quarter),11302.0,2015-02-01,2.5810958491188734,1,-0.1945482835120046,-0.5115870298030117,-0.37333850484259157
2025.0,7.0,North America,Model 3,-0.9491754616895508,-0.9316993939900166,0.668860333850823,100.0,571.0,529.92,Official (Quarter),13248.0,2025-07-01,1.0187571955206418,3,0.017476067699534248,0.3175947665069629,-0.634865816188682
2017.0,12.0,Asia,Model Y,-0.1741204574770398,-0.2842502222284851,1.6331468039956527,100.0,572.0,792.53,Interpolated (Month),9018.0,2017-12-01,0.612560497268772,4,-0.11012976475144531,-0.9491754616895508,-0.28436426863888853
2015.0,5.0,Asia,Model S,0.9063824533136474,0.68645402912537,-0.7574721484644694,120.0,717.0,1450.74,Interpolated (Month),13683.0,2015-05-01,1.3203833248214658,2,-0.2199284241882774,-0.1741204574770398,-0.6865594642419851
2020.0,1.0,Europe,Model S,1.6824539231054534,1.6998833527274482,-0.4844899859961656,75.0,415.0,1029.8,Estimated (Region),5320.0,2020-01-01,0.9897466907985013,1,0.017429429621994785,0.9063824533136474,-0.815132077644555
2024.0,11.0,Europe,Model Y,-1.1054570445061718,-1.1518978432693192,-0.4326068488275801,100.0,563.0,470.56,Official (Quarter),4059.0,2024-11-01,0.9596832314301943,4,-0.04644079876314744,1.6824539231054534,0.4782282885380649
2022.0,8.0,Europe,Model X,-1.2253999828629931,-1.1716171073838837,-0.3541439545424802,75.0,422.0,322.83,Official (Quarter),7505.0,2022-08-01,1.0459048226081316,3,0.05378287547910943,-1.1054570445061718,0.4339679958273879
2019.0,10.0,Middle East,Model S,0.0393373141749303,0.0314927567487664,-0.0290997235414171,82.0,485.0,733.1,Interpolated (Month),12983.0,2019-10-01,1.2490908461505574,4,-0.007844557426163898,-1.2253999828629931,-0.0011447049673523398
2020.0,7.0,North America,Cybertruck,-0.1530287967066665,-0.1671084032622037,-1.7103144667756556,82.0,484.0,676.63,Interpolated (Month),7317.0,2020-07-01,0.9157456699921583,3,-0.014079606555537194,0.0393373141749303,0.2617273648406825
2015.0,11.0,Middle East,Model 3,2.588124754257384,2.802518871133508,-0.5249001435002131,120.0,700.0,2111.23,Interpolated (Month),9788.0,2015-11-01,0.9234994921588485,4,0.21439411687612386,-0.1530287967066665,-1.3585070549061546
2017.0,2.0,Asia,Model S,0.0611913241297749,-0.0201529349798546,1.1718155232187522,82.0,451.0,687.53,Official (Quarter),7549.0,2017-02-01,-3.0363480153607076,1,-0.0813442591096295,2.588124754257384,0.07170494350158042
2022.0,1.0,North America,Model S,2.7304299353586976,3.0196655295379373,-1.5639714743332278,82.0,474.0,1469.42,Interpolated (Month),13243.0,2022-01-01,0.9042160161945161,1,0.2892355941792397,0.0611913241297749,-4.270314531566522
2017.0,1.0,Middle East,Cybertruck,0.9084153844722376,0.8460861671956533,1.6192368785573752,75.0,415.0,840.19,Official (Quarter),11244.0,2017-01-01,1.0736676944892907,1,-0.06232921727658425,2.7304299353586976,1.4709396915863238
2024.0,2.0,North America,Model Y,-0.7814586411058598,-0.6535169180881258,-0.2282374090465846,120.0,702.0,720.99,Interpolated (Month),5191.0,2024-02-01,1.1957741559193746,1,0.127941723017734,0.9084153844722376,0.17835809552306628
2022.0,9.0,Middle East,Model 3,1.0682545968163917,0.8190895556102378,-1.6202707369759466,82.0,485.0,1027.67,Estimated (Region),11208.0,2022-09-01,1.304197556298372,3,-0.2491650412061539,-0.7814586411058598,-1.7308616628616376
2020.0,10.0,Europe,Model Y,-1.7786113743943492,-1.717887673986162,1.1961139054420455,75.0,439.0,192.48,Estimated (Region),3935.0,2020-10-01,1.0353478875992428,4,0.06072370040818731,1.0682545968163917,-2.127421797290469
2021.0,4.0,Middle East,Cybertruck,0.0772006570036727,-0.0288388013160318,-1.0008660217402965,82.0,479.0,734.74,Interpolated (Month),5636.0,2021-04-01,-2.67697177000058,2,-0.1060394583197045,-1.7786113743943492,-0.07726751445100306
2024.0,12.0,Middle East,Model Y,-0.9080086057280992,-0.8497705466568859,1.0854801459415542,120.0,684.0,651.41,Interpolated (Month),11957.0,2024-12-01,1.0685338639946158,4,0.058238059071213266,0.0772006570036727,-0.9856253138619242
2023.0,8.0,Middle East,Model 3,0.2418680808494783,0.3801011759169586,-1.4680533284413653,60.0,333.0,543.16,Official (Quarter),8942.0,2023-08-01,0.6363255263970025,3,0.13823309506748027,-0.9080086057280992,-0.3550752411348019
2021.0,6.0,North America,Model S,-0.1548076114704329,-0.1232095652928758,1.6609870331664605,120.0,691.0,965.29,Official (Quarter),13863.0,2021-06-01,1.2564577360730624,2,0.0315980461775571,0.2418680808494783,-0.2571334352878605
2020.0,1.0,Middle East,Model X,2.453443065000784,2.4783247789643004,0.8487897374118878,60.0,338.0,992.55,Interpolated (Month),9779.0,2020-01-01,0.9899602690596853,1,0.02488171396351646,-0.1548076114704329,2.0824572948970324
2020.0,11.0,Middle East,Model 3,-0.3207456172903574,-0.4096084012425017,-1.0030738359615792,75.0,413.0,536.49,Interpolated (Month),13760.0,2020-11-01,0.7830542936067988,4,-0.08886278395214431,2.453443065000784,0.3217315367033034
2024.0,3.0,Middle East,Model Y,0.2710914662542123,0.44583205629884,1.7398669369363997,82.0,466.0,768.13,Interpolated (Month),6585.0,2024-03-01,0.6080573669482853,1,0.17474059004462766,-0.3207456172903574,0.47166307902131377
2021.0,12.0,Middle East,Model 3,-0.4162933817440964,-0.3659443164173948,0.7328561303108693,100.0,579.0,719.47,Interpolated (Month),7286.0,2021-12-01,1.1375866848257692,4,0.050349065326701636,0.2710914662542123,-0.30508315681900394
2019.0,12.0,Middle East,Model X,1.0768945542403998,1.234837374025637,0.2225975590952286,120.0,705.0,1497.42,Estimated (Region),11563.0,2019-12-01,0.8720942343441266,4,0.15794281978523728,-0.4162933817440964,0.23971409917685726
2021.0,6.0,North America,Model X,-0.5039635379582985,-0.4138339578384798,0.3677690481338821,60.0,335.0,398.93,Official (Quarter),8937.0,2021-06-01,1.2177916490724439,2,0.0901295801198187,1.0768945542403998,-0.185342190649107
2018.0,12.0,Asia,Model Y,0.489631565802658,0.5850406708218959,0.9431134060363306,82.0,490.0,870.9,Interpolated (Month),9882.0,2018-12-01,0.8369188506412687,4,0.09540910501923794,-0.5039635379582985,0.46177809372704653
2018.0,2.0,Asia,Model S,1.0784192526093426,1.2961079446673196,-0.3425780299748853,100.0,589.0,1251.57,Official (Quarter),6191.0,2018-02-01,0.8320443193380374,1,0.21768869205797703,0.489631565802658,-0.36944274304589675
2015.0,12.0,Asia,Cybertruck,-1.252590437109137,-1.1774859359894088,-0.0886033486975556,100.0,598.0,447.87,Official (Quarter),5226.0,2015-12-01,1.0637837776436965,4,0.07510450111972822,1.0784192526093426,0.11098370727440444
2018.0,1.0,Asia,Model X,-1.5247490959653989,-1.4648237845159189,-0.9652666327746996,120.0,682.0,401.22,Official (Quarter),12700.0,2018-01-01,1.0409095702042301,1,0.05992531144947999,-1.252590437109137,1.4717894256887878
2025.0,12.0,Asia,Model X,0.9526316371715744,1.0921074623392664,-0.8404461012530281,60.0,348.0,713.63,Estimated (Region),8520.0,2025-12-01,0.8722874534078008,4,0.13947582516769197,-1.5247490959653989,-0.8006355453911389
2019.0,10.0,Middle East,Model 3,-1.6988188264196842,-1.685726493227884,0.257797334680836,120.0,674.0,327.26,Official (Quarter),12527.0,2019-10-01,1.007766582090509,4,0.013092333191800254,0.9526316371715744,-0.43795096555662033
2024.0,6.0,Europe,Model S,-0.0122483139742957,0.1345493870617875,1.7065852061684263,100.0,593.0,878.29,Official (Quarter),14973.0,2024-06-01,-0.09103210532405512,2,0.14679770103608322,-1.6988188264196842,-0.020902791429039044
2020.0,1.0,Europe,Cybertruck,-0.4411967884368263,-0.3922366685701474,1.1336718296609118,60.0,342.0,419.94,Interpolated (Month),3877.0,2020-01-01,1.124822903593275,1,0.04896011986667892,-0.0122483139742957,-0.5001723703876951
2019.0,6.0,Europe,Model S,1.1091673363830192,1.311132145897464,-0.2071722171676071,75.0,413.0,885.08,Interpolated (Month),7347.0,2019-06-01,0.8459615149042046,2,0.20196480951444484,-0.4411967884368263,-0.22978865628835915
2023.0,12.0,Middle East,Model 3,-0.1827604149010481,-0.0539573877476793,0.8040350269793765,60.0,334.0,461.07,Interpolated (Month),9789.0,2023-12-01,3.3871249615657795,4,0.1288030271533688,1.1091673363830192,-0.14694577512572624
2019.0,6.0,North America,Model X,-0.8958110187765581,-0.7901432480247507,-1.6492615942247082,82.0,479.0,459.62,Estimated (Region),11703.0,2019-06-01,1.133732422590413,2,0.10566777075180744,-0.1827604149010481,1.4774267089514863
2019.0,11.0,Europe,Model X,0.264738556383618,0.3265774590345695,1.706380429162761,120.0,675.0,1110.1,Official (Quarter),11064.0,2019-11-01,0.810645526994545,4,0.06183890265095149,-0.8958110187765581,0.4517446914578078
2021.0,3.0,Asia,Model X,0.362573368390771,0.2258683601637584,-0.1496601975010407,100.0,580.0,987.36,Estimated (Region),11302.0,2021-03-01,1.605241956544507,1,-0.13670500822701256,0.264738556383618,-0.05426280192198037
2024.0,1.0,Middle East,Cybertruck,-0.042234048563501,-0.1513799425993963,0.428659888393939,60.0,330.0,482.92,Interpolated (Month),7794.0,2024-01-01,0.2789936885844045,1,-0.10914589403589531,0.362573368390771,-0.01810404254365454
2018.0,9.0,North America,Cybertruck,0.0268856108285654,0.0805561638909564,0.0413823348699447,60.0,333.0,500.9,Estimated (Region),6744.0,2018-09-01,0.333749889889974,3,0.053670553062391005,-0.042234048563501,0.0011125893504907048
2015.0,8.0,North America,Model Y,1.182352858092266,1.378741051433113,1.008698709448125,120.0,669.0,1462.6,Estimated (Region),6740.0,2015-08-01,0.8575597693731436,3,0.19638819334084712,0.0268856108285654,1.1926378020699708
2025.0,10.0,Asia,Model 3,1.390474185452937,1.113000492174936,0.2132339814016779,120.0,695.0,1604.82,Official (Quarter),14664.0,2025-10-01,1.2493023994407984,4,-0.2774736932780011,1.182352858092266,0.2964963466003848
2018.0,7.0,Asia,Model S,0.4616787623720428,0.6122720355515325,-1.527583296270563,100.0,584.0,1028.34,Interpolated (Month),4679.0,2018-07-01,0.7540418891680463,3,0.15059327317948973,1.390474185452937,-0.7052527656423991
2017.0,12.0,Middle East,Model X,1.7957898351968566,1.6742952600073586,0.6693310227449147,82.0,462.0,1177.34,Estimated (Region),5287.0,2017-12-01,1.0725646055934985,4,-0.12149457518949802,0.4616787623720428,1.201977847027234
2025.0,6.0,Europe,Model X,-0.1781863197942202,-0.1330691973501579,1.1887106202493365,120.0,668.0,923.94,Official (Quarter),13264.0,2025-06-01,1.3390500832836711,2,0.045117122444062296,1.7957898351968566,-0.2118119707225341
2016.0,2.0,North America,Cybertruck,1.0324241851462397,0.9935111417664444,-0.8696730484961865,100.0,580.0,1216.69,Interpolated (Month),11481.0,2016-02-01,1.0391671937474285,1,-0.03891304337979529,-0.1781863197942202,-0.8978714884373216
2015.0,4.0,Middle East,Model S,0.0411161289386968,0.1871340913672926,-1.4173983562752088,100.0,565.0,854.62,Estimated (Region),14400.0,2015-04-01,0.21971479722525378,2,0.14601796242859577,1.0324241851462397,-0.0582779335741084
2016.0,8.0,Middle East,Model S,-1.5692194650595594,-1.5608378205023097,1.4283727805189967,120.0,692.0,388.94,Estimated (Region),8973.0,2016-08-01,1.0053699650579664,3,0.008381644557249768,0.0411161289386968,-2.2414303705516554
2024.0,5.0,North America,Model X,1.0311536031721205,1.1083054292905157,1.2947368971223412,100.0,593.0,1243.52,Interpolated (Month),9947.0,2024-05-01,0.930387577215259,2,0.07715182611839522,-1.5692194650595594,1.3350726166275932
2025.0,4.0,Asia,Model 3,-0.3771594569412352,-0.2358910745189581,0.48731011034928,100.0,592.0,749.29,Interpolated (Month),9480.0,2025-04-01,1.598871248987946,2,0.1412683824222771,1.0311536031721205,-0.18379361658130786
2016.0,8.0,Middle East,Model 3,0.3234394435879097,0.4505271191832601,-0.4114397654773365,60.0,353.0,592.78,Interpolated (Month),14573.0,2016-08-01,0.7179133726161884,3,0.1270876755953504,-0.3771594569412352,-0.1330758488159298
2020.0,9.0,Europe,Model S,-1.751929152937853,-1.71507063625551,-1.5542033129440165,82.0,486.0,220.74,Official (Quarter),8499.0,2020-09-01,1.0214909613068857,3,0.03685851668234297,0.3234394435879097,2.7228540935392154
2024.0,3.0,North America,Model 3,-0.5204811036218439,-0.6521083992227997,-0.0111931672716812,60.0,333.0,393.31,Estimated (Region),12052.0,2024-03-01,0.7981512034535473,1,-0.13162729560095587,-1.751929152937853,0.005825832054588534
2022.0,12.0,North America,Model Y,1.096969749431478,1.066754122763398,-0.6037959522803008,75.0,430.0,918.42,Interpolated (Month),12824.0,2022-12-01,1.0283248276461376,4,-0.030215626668079976,-0.5204811036218439,-0.6623458944806623
2017.0,6.0,Middle East,Model S,0.2873549155229338,0.1897163759537237,-0.9890376645052458,75.0,422.0,699.65,Official (Quarter),5970.0,2017-06-01,1.5146553062611023,2,-0.09763853956921009,1.096969749431478,-0.2842048345329046
2023.0,10.0,Europe,Cybertruck,-1.4871398695314804,-1.481726010899831,0.5149122613994229,100.0,597.0,364.47,Official (Quarter),12534.0,2023-10-01,1.0036537514977966,4,0.005413858631649449,0.2873549155229338,-0.7657465532376974
